run,psi_solve,u_solve,dt_solve,c_solve,s_solve,uMinMax_solve,uRMS_solve,uDiv_solve,dtU_solve,mD_solve,cMinMax_solve,fBoundary_solve,dtD_solve,mC_solve,sMinMax_solve,dtSigma_solve,f_solve,psi_write,u_write,dt_write,c_write,s_write,uMinMax_write,uRMS_write,uDiv_write,dtU_write,mD_write,cMinMax_write,fBoundary_write,dtD_write,mC_write,sMinMax_write,dtSigma_write,f_write
0.41783925000345334,0.04504111100686714,0.001058157009538263,0.04037657397566363,0.005665847042109817,0.0005143110174685717,0.003380345006007701,0.013418354035820812,0.012443404993973672,0.012041215028148144,0.01280645898077637,0.00038991402834653854,0.10189244599314407,0.0125061139697209,0.012320800975430757,0.00036591198295354843,0.011116474983282387,0.07829029095591977,0.013787044968921691,0.012245965015608817,0.0010882790083996952,0.011637111019808799,0.0018125430215150118,0.0013320890138857067,0.0009845569729804993,0.0009047099738381803,0.0009892589878290892,0.0009586889646016061,0.000935371033847332,0.000985248014330864,0.0009248009882867336,0.0009895359980873764,0.0010007810196839273,0.001065398973878473,0.0010053470032289624
0.4517530440352857,0.044614907004870474,0.0011025909916497767,0.038379575998988,0.005529331974685192,0.00045219395542517304,0.003930317994672805,0.01542404800420627,0.01538378797704354,0.016796773998066783,0.017288175004068762,0.0004821239854209125,0.1187257010024041,0.013658237992785871,0.012145688000600785,0.00038206198951229453,0.012581888004206121,0.08025146997533739,0.014242915029171854,0.012940751039423048,0.0012037460110150278,0.012228004052303731,0.0011364680249243975,0.0009432279621250927,0.000930771988350898,0.0008644410409033298,0.000979348027613014,0.0009118370362557471,0.0009286050335504115,0.0009328150190412998,0.0010261370334774256,0.0009532860131002963,0.0009459140128456056,0.0009665650431998074,0.0009215530008077621
0.4615170820034109,0.04896168899722397,0.0010620959801599383,0.04244057199684903,0.004215907014440745,0.00039683200884610415,0.005079456022940576,0.01244294794742018,0.013213484024163336,0.014937150001060218,0.015078543976414949,0.0003867089981213212,0.10359788197092712,0.014441114966757596,0.015583282976876944,0.0008069600444287062,0.014836361980997026,0.08040108601562679,0.014815370028372854,0.01367280597332865,0.0013714359956793487,0.014178382989484817,0.0025615780032239854,0.003670365025755018,0.0019160109804943204,0.001200661004986614,0.0021068999776616693,0.0011765180388465524,0.0010944330133497715,0.0012911439989693463,0.0016331789665855467,0.004892159020528197,0.003482586005702615,0.0015027940389700234,0.0012032429804094136
0.44200048001948744,0.060631007014308125,0.0010753839742392302,0.04262017097789794,0.006246417004149407,0.0004046820104122162,0.004606789036188275,0.012944481044542044,0.012741007027216256,0.0116817060043104,0.01168237702222541,0.0003951829858124256,0.10118688200600445,0.014841000025626272,0.013370999949984252,0.0007193050114437938,0.014659287000540644,0.07546583301154897,0.013335185998585075,0.012027685006614774,0.0010441740159876645,0.013313292991369963,0.0012899430003017187,0.0012730529997497797,0.0013656130176968873,0.0012524639605544508,0.001085095980670303,0.0010577200446277857,0.000946653017308563,0.001000204007141292,0.0009155130246654153,0.001057441986631602,0.0009355699876323342,0.0014250370441004634,0.0015232120058499277
0.46713203901890665,0.04258049599593505,0.0010949809802696109,0.0396597390063107,0.004803586984053254,0.0004883870133198798,0.004232941020745784,0.026163490023463964,0.01804228499531746,0.023042238026391715,0.01783032697858289,0.0003988609532825649,0.11626804299885407,0.013779604982119054,0.013441135990433395,0.0005442709662020206,0.015115598973352462,0.07366178097436205,0.013858195976354182,0.012157796008978039,0.0012010890059173107,0.012573307962156832,0.001502915984019637,0.0012806750019080937,0.0011312110000289977,0.001095396000891924,0.0009840659913606942,0.000957828015089035,0.0009378980030305684,0.0010056630126200616,0.0010014399886131287,0.000997656024992466,0.0010958549682982266,0.0013573940377682447,0.0011651639943011105
0.5455542739946395,0.042896814993582666,0.0012523619807325304,0.03784567001275718,0.005288565997034311,0.0004347349749878049,0.003620903007686138,0.013199898996390402,0.011946411977987736,0.011926098028197885,0.012146107968874276,0.00038494099862873554,0.11932695499854162,0.026537536003161222,0.01716467901133001,0.0003916309797205031,0.017243053996935487,0.10369499999796972,0.017277269973419607,0.014555385976564139,0.0010938859777525067,0.017568923998624086,0.009446202020626515,0.0018509899964556098,0.0026508489972911775,0.0011287009692750871,0.001038299989886582,0.0009513320401310921,0.001256040995940566,0.0389561970368959,0.0014016079949215055,0.0014897839864715934,0.003866948012728244,0.0013080290518701077,0.001991715980693698
0.49763898795936257,0.11393099400447682,0.0011597360135056078,0.04441763099748641,0.00480313302250579,0.00047905801329761744,0.013296969991642982,0.014509772998280823,0.01263053499860689,0.011848966008983552,0.012100529042072594,0.00038097798824310303,0.09759612299967557,0.013505630020517856,0.012585713004227728,0.0006660090293735266,0.013390574022196233,0.07598555803997442,0.013452534039970487,0.012098755978513509,0.0013242639834061265,0.011735248030163348,0.0011031500180251896,0.00115533999633044,0.0013292850344441831,0.0012773449998348951,0.0010845839860849082,0.001064059033524245,0.0011976130190305412,0.001073502004146576,0.0009476540144532919,0.0009621350327506661,0.0009984879870899022,0.0010019359760917723,0.0009408009937033057
0.4079157719970681,0.047374503046739846,0.0010614210041239858,0.03866135096177459,0.004332017037086189,0.000444837030954659,0.0037828480126336217,0.014015403983648866,0.01332189200911671,0.012158864992670715,0.012023151037283242,0.0003846529871225357,0.09465174400247633,0.012948777002748102,0.011984038981609046,0.00037903100019320846,0.013336515985429287,0.07302383601199836,0.013512837002053857,0.011922108998987824,0.001074775995220989,0.011844315042253584,0.0013887820532545447,0.001137843995820731,0.001013569999486208,0.0009518100414425135,0.0009626629762351513,0.0009187689865939319,0.0009201489738188684,0.0009278020006604493,0.0009061169694177806,0.0009189499542117119,0.0012308300356380641,0.001303408993408084,0.0013079590280540287
0.39659100002609193,0.04287819698220119,0.0010753539972938597,0.03679304604884237,0.00440850603627041,0.0004399410099722445,0.0034286649897694588,0.013243708992376924,0.012027263990603387,0.011924369027838111,0.011943887046072632,0.00038130301982164383,0.0925013369997032,0.012352282006759197,0.012516240996774286,0.00047640898264944553,0.012901091948151588,0.07294912898214534,0.013491978053934872,0.011927466024644673,0.0012504039914347231,0.011837583966553211,0.001275507966056466,0.0010719940182752907,0.000997162947896868,0.001174813020043075,0.0010557029745541513,0.0010577350039966404,0.0009855990065261722,0.001012219989206642,0.0009617030154913664,0.0009356000227853656,0.0009846639586612582,0.001028895960189402,0.0011064020218327641
0.4149192260229029,0.04394317197147757,0.0010673560318537056,0.03664041101001203,0.004627989022992551,0.0004657419631257653,0.003442760033067316,0.012894061976112425,0.011350596032571048,0.012541506963316351,0.01173352001933381,0.0004392170230858028,0.09131616301601753,0.015303278982173651,0.013996128982398659,0.0004299659631215036,0.01554651401238516,0.08214634197065607,0.014312640996649861,0.012262568983715028,0.0013666449813172221,0.013008826004806906,0.0018432579818181694,0.0013342999736778438,0.0011008849833160639,0.0010295649990439415,0.0010605399729683995,0.0011369009735062718,0.0010381369502283633,0.001027241989504546,0.0009801930282264948,0.0009426280157640576,0.0009419739944860339,0.000944302009884268,0.0009588429820723832
